x	v	dtheta	theta	sin(theta)	cos(theta)	u
-0.00037218	0.025452	-0.0012406	0.2678	0.26461	0.96436	3.6289
0.046291	0.73532	-2.6916	0.14658	0.14606	0.98928	-9.9949
0.051294	-0.79832	1.7113	0.1015	0.10132	0.99485	-9.8535
-0.1153	-2.132	4.806	0.41849	0.40638	0.9137	5.985
-0.25424	-0.98557	0.37825	0.68931	0.63601	0.77168	8.1582
-0.29194	0.39334	-4.7134	0.4781	0.46009	0.88787	10
-0.16357	2.0246	-9.8673	-0.30317	-0.29855	0.9544	9.4118
0.045362	2.1371	-8.1657	-1.2225	-0.93997	0.34127	-8.6214
0.20048	0.71069	-5.1234	-1.8666	-0.95658	-0.29146	-9.8032
0.21403	-0.44769	-4.3552	-2.3298	-0.72552	-0.6882	-5.2962
0.11681	-1.0939	-4.2363	-2.7409	-0.39002	-0.92081	5.4489
0.07466	-0.1512	-0.75373	-2.989	-0.15201	-0.98838	-0.66494
0.058425	-0.18488	-0.48862	-3.0345	-0.10692	-0.99427	-1.6318
0.016039	-0.40144	-0.92496	-3.1038	-0.037793	-0.99929	1.0028
-0.015518	-0.23106	-0.49984	-3.1756	0.033951	-0.99942	2.0405
-0.0058857	0.042512	0.24414	-3.1805	0.03893	-0.99924	0.095298
-0.014384	0.064043	0.067212	-3.1931	0.051456	-0.99868	2.0117
-0.017057	0.34866	0.92253	-3.1302	-0.011382	-0.99994	-3.0843
0.020192	-0.13058	-0.42149	-3.1263	-0.01532	-0.99988	1.7539
0.010774	0.16277	0.54779	-3.1042	-0.037433	-0.9993	-3.049
0.00086389	-0.2898	-0.71582	-3.1188	-0.022745	-0.99974	0.86784
-0.00048579	-0.14502	-0.26777	-3.1505	0.008894	-0.99996	0.55791
-0.018128	-0.066516	-0.12694	-3.1671	0.025511	-0.99967	0.5267
-0.019332	0.0017856	-0.080725	-3.1896	0.04799	-0.99885	2.1082
0.0071818	0.29481	0.74198	-3.148	0.0064213	-0.99998	-1.4001
0.010375	0.092887	0.11881	-3.1135	-0.028135	-0.9996	-0.83844
0.0030283	-0.034604	-0.18601	-3.117	-0.024555	-0.9997	-0.1749
0.013984	-0.057368	-0.18117	-3.1165	-0.025063	-0.99969	-0.098348
0.0083948	-0.074765	-0.25379	-3.1543	0.012741	-0.99992	1.97
-0.0065431	0.22309	0.61955	-3.1422	0.00061594	-1	-2.007
0.019364	-0.096278	-0.28867	-3.1206	-0.021001	-0.99978	0.71487
-0.0026865	0.036212	0.086506	-3.1456	0.0040239	-0.99999	-0.27837
0.011804	-0.026194	-0.028999	-3.1441	0.002534	-1	0.337
0.0045523	0.041848	0.19376	-3.1197	-0.021923	-0.99976	-1.8555
-0.010361	-0.23111	-0.59012	-3.1413	-0.00029312	-1	1.2946
-0.0066552	-0.038553	-0.079565	-3.1735	0.03193	-0.99949	1.2793
0.007876	0.17043	0.41486	-3.1722	0.030643	-0.99953	0.42474
0.018523	0.22736	0.6568	-3.1155	-0.026061	-0.99966	-2.3958
0.041756	-0.1511	-0.23534	-3.0968	-0.044802	-0.999	-0.70894
-0.0016834	-0.20852	-0.34854	-3.1186	-0.022974	-0.99974	-1.2748
