x	v	dtheta	theta	sin(theta)	cos(theta)	u
0.11498	0.09711	0.061244	0.046304	0.046288	0.99893	2.8656
0.14021	0.58466	-1.48	-0.027597	-0.027593	0.99962	-9.9993
0.11075	-1.0129	3.2981	0.074622	0.074553	0.99722	-9.0404
-0.058139	-2.0685	5.4446	0.55364	0.52579	0.85062	9.7814
-0.16851	-0.49738	-0.028224	0.81988	0.73106	0.68231	5.7074
-0.1649	0.50502	-4.2365	0.5941	0.55976	0.82865	9.9961
-0.041541	2.322	-10.124	-0.11857	-0.1183	0.99298	8.3367
0.21765	2.3572	-8.6768	-1.094	-0.88847	0.45893	-8.859
0.36893	0.83826	-5.2264	-1.7913	-0.9758	-0.21868	-9.9987
0.3814	-0.34129	-4.084	-2.2239	-0.79419	-0.60767	-7.4933
0.3121	-1.2235	-4.1356	-2.624	-0.49476	-0.86903	4.8068
0.22803	-0.3691	-0.68017	-2.8656	-0.27248	-0.96216	-4.0403
0.14074	-0.86819	-1.4544	-2.9582	-0.18241	-0.98322	-2.8127
0.076253	-1.2565	-2.3302	-3.1481	0.006479	-0.99998	5.8374
-0.018815	-0.35092	0.096431	-3.2561	0.11431	-0.99345	-0.21369
-0.054273	-0.45553	-0.56179	-3.2699	0.12792	-0.99179	2.4325
-0.088593	-0.13614	-0.1388	-3.3181	0.17556	-0.98447	3.9919
-0.060513	0.40125	0.98579	-3.2683	0.12641	-0.99198	0.51943
-0.021542	0.42969	0.82544	-3.1659	0.024268	-0.99971	-0.8058
0.0060746	0.28021	0.40017	-3.132	-0.0095595	-0.99995	-0.027165
0.028738	0.29053	0.59237	-3.0737	-0.067851	-0.9977	-2.8112
0.03506	-0.11125	-0.41674	-3.0474	-0.094049	-0.99557	-1.5465
0.021481	-0.3276	-0.9163	-3.1329	-0.0086824	-0.99996	3.9351
0.01269	0.2923	0.92684	-3.116	-0.025558	-0.99967	-3.1564
0.026636	-0.18759	-0.41146	-3.1078	-0.033817	-0.99943	0.16447
0.0050766	-0.16458	-0.2639	-3.156	0.014426	-0.9999	0.77403
-0.01664	-0.020024	0.075403	-3.1597	0.018097	-0.99984	-0.75435
-0.019972	-0.15352	-0.34247	-3.1813	0.039657	-0.99921	1.8298
-0.02979	0.10308	0.40474	-3.1783	0.036726	-0.99933	-1.2662
-0.0091441	-0.098211	-0.26319	-3.1359	-0.0056839	-0.99998	0.057251
-0.0034441	-0.10089	-0.34203	-3.1628	0.021171	-0.99978	2.3409
-0.022362	0.27227	0.58319	-3.1705	0.028892	-0.99958	-0.71444
-0.0012745	0.15001	0.19268	-3.1408	-0.00078268	-1	0.13177
0.02085	0.15378	0.32937	-3.0944	-0.047135	-0.99889	-2.0528
0.023095	-0.15308	-0.49038	-3.1248	-0.016755	-0.99986	2.116
0.040853	0.18478	0.59506	-3.1048	-0.036764	-0.99932	-2.1771
0.01648	-0.11942	-0.22594	-3.0823	-0.059228	-0.99824	-2.107
-0.012275	-0.44139	-1.1344	-3.1617	0.020123	-0.9998	4.3258
-0.0097159	0.22168	0.75048	-3.1747	0.033061	-0.99945	-1.5873
-0.0087348	-0.033466	-0.083549	-3.1378	-0.0037492	-0.99999	-0.4396
